customer_id,customer_name,phone_number,message
2,Customer 2,9807338968,"Greetings, Your SIP of 09/07/2024 for Rs.41637.35 has been processed successfully from Yes Bank."
2,Customer 2,9807338968,"Greetings, Your SIP of 05/07/2024 for Rs.7348.14 has been processed successfully from ICICI Bank."
2,Customer 2,9807338968,"Greetings, Your SIP of 23/09/2024 for Rs.31449.78 has been processed successfully from Yes Bank."
2,Customer 2,9807338968,Spent Rs.26822.98 on SBI Card XX8151 at AMAZON on 30/05/2024. Avl bal: Rs.9657.83
2,Customer 2,9807338968,"Greetings, Your SIP of 28/02/2025 for Rs.40782.53 has been processed successfully from Yes Bank."
2,Customer 2,9807338968,"Greetings, Your SIP of 27/01/2025 for Rs.1075.7 has been processed successfully from HDFC Bank."
3,Customer 3,9950574257,EMI of Rs.40929.83 debited from A/C XX2567 on 28/03/2025. Next EMI on 28/03/2025. - Kotak Bank
3,Customer 3,9950574257,Spent Rs.36156.94 on HDFC Bank Card XX3476 at AMAZON on 17/03/2025. Avl bal: Rs.7256.45
3,Customer 3,9950574257,Spent Rs.45961.39 on ICICI Bank Card XX6775 at AMAZON on 06/06/2024. Avl bal: Rs.6656.67
3,Customer 3,9950574257,Spent Rs.44812.96 on IDFC First Bank Card XX2865 at AMAZON on 11/09/2024. Avl bal: Rs.7852.78
3,Customer 3,9950574257,Spent Rs.11102.42 on Yes Bank Card XX2412 at AMAZON on 27/12/2024. Avl bal: Rs.3979.89
3,Customer 3,9950574257,"Greetings, Your SIP of 29/11/2024 for Rs.28384.77 has been processed successfully from Axis Bank."
3,Customer 3,9950574257,EMI of Rs.43175.58 debited from A/C XX6155 on 22/02/2025. Next EMI on 22/02/2025. - ICICI Bank
3,Customer 3,9950574257,EMI of Rs.16821.44 debited from A/C XX4776 on 15/02/2025. Next EMI on 15/02/2025. - HDFC Bank
3,Customer 3,9950574257,"Greetings, Your SIP of 24/09/2024 for Rs.43787.45 has been processed successfully from Axis Bank."
3,Customer 3,9950574257,"Greetings, Your SIP of 11/12/2024 for Rs.39738.24 has been processed successfully from ICICI Bank."
3,Customer 3,9950574257,"Greetings, Your SIP of 22/02/2025 for Rs.6410.65 has been processed successfully from IDFC First Bank."
3,Customer 3,9950574257,"Greetings, Your SIP of 29/04/2025 for Rs.43569.83 has been processed successfully from IDFC First Bank."
3,Customer 3,9950574257,EMI of Rs.2441.68 debited from A/C XX9957 on 15/04/2025. Next EMI on 15/04/2025. - SBI
3,Customer 3,9950574257,Spent Rs.25142.63 on Axis Bank Card XX8694 at AMAZON on 29/01/2025. Avl bal: Rs.4633.97
3,Customer 3,9950574257,"Greetings, Your SIP of 17/12/2024 for Rs.6615.77 has been processed successfully from ICICI Bank."
3,Customer 3,9950574257,"Greetings, Your SIP of 13/02/2025 for Rs.4160.04 has been processed successfully from Kotak Bank."
3,Customer 3,9950574257,Spent Rs.23337.36 on ICICI Bank Card XX4281 at AMAZON on 01/08/2024. Avl bal: Rs.7350.72
3,Customer 3,9950574257,Spent Rs.38418.2 on Yes Bank Card XX9840 at AMAZON on 04/07/2024. Avl bal: Rs.7701.98
3,Customer 3,9950574257,Spent Rs.47590.23 on SBI Card XX8141 at AMAZON on 14/10/2024. Avl bal: Rs.4267.72
3,Customer 3,9950574257,"Greetings, Your SIP of 15/01/2025 for Rs.44799.53 has been processed successfully from IDFC First Bank."
3,Customer 3,9950574257,Spent Rs.28084.13 on ICICI Bank Card XX1207 at AMAZON on 05/04/2025. Avl bal: Rs.2132.14
4,Customer 4,9612800521,"Greetings, Your SIP of 04/06/2024 for Rs.45678.74 has been processed successfully from IDFC First Bank."
4,Customer 4,9612800521,Spent Rs.15945.22 on Yes Bank Card XX2750 at AMAZON on 29/10/2024. Avl bal: Rs.2220.50
4,Customer 4,9612800521,Spent Rs.21564.89 on IDFC First Bank Card XX1425 at AMAZON on 12/11/2024. Avl bal: Rs.8274.04
4,Customer 4,9612800521,Spent Rs.40106.34 on Yes Bank Card XX5245 at AMAZON on 08/06/2024. Avl bal: Rs.5759.07
4,Customer 4,9612800521,"Greetings, Your SIP of 31/08/2024 for Rs.16130.04 has been processed successfully from IDFC First Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 09/12/2024 for Rs.38764.12 has been processed successfully from Kotak Bank."
4,Customer 4,9612800521,EMI of Rs.22190.81 debited from A/C XX1637 on 05/08/2024. Next EMI on 05/08/2024. - Kotak Bank
4,Customer 4,9612800521,Spent Rs.7300.97 on Axis Bank Card XX2364 at AMAZON on 28/12/2024. Avl bal: Rs.2977.14
4,Customer 4,9612800521,Spent Rs.25881.15 on Kotak Bank Card XX7769 at AMAZON on 21/12/2024. Avl bal: Rs.1997.18
4,Customer 4,9612800521,"Greetings, Your SIP of 24/08/2024 for Rs.26975.53 has been processed successfully from Yes Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 26/10/2024 for Rs.25794.54 has been processed successfully from ICICI Bank."
4,Customer 4,9612800521,Spent Rs.45957.05 on Axis Bank Card XX2233 at AMAZON on 28/01/2025. Avl bal: Rs.4678.49
4,Customer 4,9612800521,Spent Rs.28782.15 on Kotak Bank Card XX5138 at AMAZON on 16/06/2024. Avl bal: Rs.2515.65
4,Customer 4,9612800521,"Greetings, Your SIP of 26/10/2024 for Rs.37787.49 has been processed successfully from HDFC Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 06/03/2025 for Rs.13679.55 has been processed successfully from ICICI Bank."
4,Customer 4,9612800521,Spent Rs.10181.74 on IDFC First Bank Card XX5042 at AMAZON on 23/04/2025. Avl bal: Rs.2135.99
4,Customer 4,9612800521,"Greetings, Your SIP of 27/10/2024 for Rs.590.98 has been processed successfully from Yes Bank."
4,Customer 4,9612800521,Spent Rs.15003.47 on SBI Card XX7127 at AMAZON on 07/12/2024. Avl bal: Rs.9871.52
4,Customer 4,9612800521,"Greetings, Your SIP of 27/11/2024 for Rs.13247.22 has been processed successfully from IDFC First Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 12/01/2025 for Rs.7128.66 has been processed successfully from Kotak Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 10/07/2024 for Rs.10052.65 has been processed successfully from Kotak Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 30/04/2025 for Rs.36995.57 has been processed successfully from IDFC First Bank."
4,Customer 4,9612800521,"Greetings, Your SIP of 06/11/2024 for Rs.40779.57 has been processed successfully from HDFC Bank."
5,Customer 5,9993969699,Spent Rs.4076.99 on SBI Card XX8625 at AMAZON on 07/12/2024. Avl bal: Rs.1159.67
5,Customer 5,9993969699,Spent Rs.25155.73 on ICICI Bank Card XX1019 at AMAZON on 02/11/2024. Avl bal: Rs.7812.36
5,Customer 5,9993969699,"Greetings, Your SIP of 14/03/2025 for Rs.12483.37 has been processed successfully from Axis Bank."
5,Customer 5,9993969699,EMI of Rs.29301.68 debited from A/C XX2104 on 23/08/2024. Next EMI on 23/08/2024. - SBI
5,Customer 5,9993969699,"Greetings, Your SIP of 14/02/2025 for Rs.11150.38 has been processed successfully from IDFC First Bank."
5,Customer 5,9993969699,Spent Rs.14533.46 on IDFC First Bank Card XX1503 at AMAZON on 10/11/2024. Avl bal: Rs.2687.54
5,Customer 5,9993969699,"Greetings, Your SIP of 10/09/2024 for Rs.11590.27 has been processed successfully from Axis Bank."
5,Customer 5,9993969699,"Greetings, Your SIP of 18/03/2025 for Rs.23745.8 has been processed successfully from IDFC First Bank."
5,Customer 5,9993969699,Spent Rs.14541.29 on HDFC Bank Card XX2713 at AMAZON on 30/11/2024. Avl bal: Rs.9291.29
5,Customer 5,9993969699,"Greetings, Your SIP of 09/10/2024 for Rs.23172.51 has been processed successfully from SBI."
5,Customer 5,9993969699,Spent Rs.38921.44 on HDFC Bank Card XX9107 at AMAZON on 02/09/2024. Avl bal: Rs.7652.75
5,Customer 5,9993969699,"Greetings, Your SIP of 14/06/2024 for Rs.36125.48 has been processed successfully from Yes Bank."
5,Customer 5,9993969699,"Greetings, Your SIP of 28/10/2024 for Rs.7780.38 has been processed successfully from Axis Bank."
5,Customer 5,9993969699,"Greetings, Your SIP of 04/05/2025 for Rs.30847.03 has been processed successfully from Yes Bank."
5,Customer 5,9993969699,Spent Rs.47452.55 on Kotak Bank Card XX5915 at AMAZON on 31/10/2024. Avl bal: Rs.5806.82
5,Customer 5,9993969699,"Greetings, Your SIP of 30/03/2025 for Rs.26715.75 has been processed successfully from SBI."
5,Customer 5,9993969699,"Greetings, Your SIP of 07/05/2025 for Rs.18890.53 has been processed successfully from Yes Bank."
5,Customer 5,9993969699,"Greetings, Your SIP of 15/12/2024 for Rs.46608.12 has been processed successfully from SBI."
5,Customer 5,9993969699,Spent Rs.12357.29 on SBI Card XX8013 at AMAZON on 03/12/2024. Avl bal: Rs.4375.52
5,Customer 5,9993969699,"Greetings, Your SIP of 08/03/2025 for Rs.6527.5 has been processed successfully from HDFC Bank."
5,Customer 5,9993969699,"Greetings, Your SIP of 21/01/2025 for Rs.15530.19 has been processed successfully from Yes Bank."
5,Customer 5,9993969699,"Greetings, Your SIP of 10/06/2024 for Rs.10230.61 has been processed successfully from IDFC First Bank."
5,Customer 5,9993969699,Spent Rs.33309.34 on ICICI Bank Card XX6095 at AMAZON on 28/10/2024. Avl bal: Rs.7562.41
5,Customer 5,9993969699,Spent Rs.2141.29 on Axis Bank Card XX7026 at AMAZON on 15/05/2024. Avl bal: Rs.6927.91
5,Customer 5,9993969699,"Greetings, Your SIP of 27/09/2024 for Rs.32064.37 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 13/04/2025 for Rs.13521.88 has been processed successfully from HDFC Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 16/06/2024 for Rs.9415.16 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,Spent Rs.20185.29 on IDFC First Bank Card XX8729 at AMAZON on 24/10/2024. Avl bal: Rs.1660.35
6,Customer 6,9482540832,Spent Rs.18651.63 on Kotak Bank Card XX8322 at AMAZON on 12/09/2024. Avl bal: Rs.7240.99
6,Customer 6,9482540832,"Greetings, Your SIP of 29/10/2024 for Rs.14368.1 has been processed successfully from Axis Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 16/05/2024 for Rs.43301.98 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 04/05/2025 for Rs.21374.43 has been processed successfully from SBI."
6,Customer 6,9482540832,Spent Rs.36464.51 on IDFC First Bank Card XX9082 at AMAZON on 09/10/2024. Avl bal: Rs.4169.51
6,Customer 6,9482540832,Spent Rs.33571.53 on ICICI Bank Card XX3794 at AMAZON on 24/01/2025. Avl bal: Rs.9248.12
6,Customer 6,9482540832,Spent Rs.30367.68 on SBI Card XX5538 at AMAZON on 03/05/2025. Avl bal: Rs.9345.48
6,Customer 6,9482540832,"Greetings, Your SIP of 08/12/2024 for Rs.42237.6 has been processed successfully from Axis Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 27/03/2025 for Rs.22680.44 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,Spent Rs.48824.77 on Kotak Bank Card XX2412 at AMAZON on 01/03/2025. Avl bal: Rs.2589.55
6,Customer 6,9482540832,"Greetings, Your SIP of 17/10/2024 for Rs.44619.75 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,Spent Rs.22285.54 on Kotak Bank Card XX4055 at AMAZON on 11/05/2025. Avl bal: Rs.8392.61
6,Customer 6,9482540832,Spent Rs.14519.74 on HDFC Bank Card XX8741 at AMAZON on 25/02/2025. Avl bal: Rs.3161.76
6,Customer 6,9482540832,Spent Rs.18301.31 on HDFC Bank Card XX2797 at AMAZON on 09/04/2025. Avl bal: Rs.8294.68
6,Customer 6,9482540832,"Greetings, Your SIP of 14/02/2025 for Rs.45611.96 has been processed successfully from IDFC First Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 08/12/2024 for Rs.15518.94 has been processed successfully from ICICI Bank."
6,Customer 6,9482540832,Spent Rs.12298.9 on IDFC First Bank Card XX6993 at AMAZON on 07/03/2025. Avl bal: Rs.2259.93
6,Customer 6,9482540832,Spent Rs.35315.08 on Kotak Bank Card XX2773 at AMAZON on 25/07/2024. Avl bal: Rs.5682.01
6,Customer 6,9482540832,"Greetings, Your SIP of 12/04/2025 for Rs.14360.48 has been processed successfully from SBI."
6,Customer 6,9482540832,"Greetings, Your SIP of 20/12/2024 for Rs.14216.92 has been processed successfully from ICICI Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 03/12/2024 for Rs.1917.8 has been processed successfully from IDFC First Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 15/02/2025 for Rs.47512.2 has been processed successfully from IDFC First Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 09/10/2024 for Rs.33254.12 has been processed successfully from ICICI Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 17/12/2024 for Rs.46368.21 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,"Greetings, Your SIP of 16/08/2024 for Rs.31221.61 has been processed successfully from Kotak Bank."
6,Customer 6,9482540832,Spent Rs.46483.19 on Yes Bank Card XX2722 at AMAZON on 15/09/2024. Avl bal: Rs.1231.73
6,Customer 6,9482540832,Spent Rs.37312.02 on ICICI Bank Card XX3582 at AMAZON on 06/09/2024. Avl bal: Rs.6068.57
6,Customer 6,9482540832,Spent Rs.15198.82 on HDFC Bank Card XX3027 at AMAZON on 09/01/2025. Avl bal: Rs.3685.63
6,Customer 6,9482540832,Spent Rs.6059.92 on Kotak Bank Card XX4559 at AMAZON on 09/05/2025. Avl bal: Rs.6301.76
6,Customer 6,9482540832,Spent Rs.48739.4 on IDFC First Bank Card XX6706 at AMAZON on 29/12/2024. Avl bal: Rs.7533.24
6,Customer 6,9482540832,"Greetings, Your SIP of 22/04/2025 for Rs.19523.38 has been processed successfully from SBI."
6,Customer 6,9482540832,Spent Rs.16305.25 on Kotak Bank Card XX7589 at AMAZON on 01/09/2024. Avl bal: Rs.3393.25
7,Customer 7,9259916676,"Greetings, Your SIP of 13/10/2024 for Rs.26348.19 has been processed successfully from Kotak Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 20/05/2024 for Rs.17157.66 has been processed successfully from ICICI Bank."
7,Customer 7,9259916676,Spent Rs.10216.67 on IDFC First Bank Card XX2128 at AMAZON on 01/02/2025. Avl bal: Rs.1747.09
7,Customer 7,9259916676,Spent Rs.46775.1 on Axis Bank Card XX5256 at AMAZON on 03/11/2024. Avl bal: Rs.8001.32
7,Customer 7,9259916676,"Greetings, Your SIP of 13/01/2025 for Rs.23595.03 has been processed successfully from SBI."
7,Customer 7,9259916676,"Greetings, Your SIP of 05/05/2025 for Rs.16783.74 has been processed successfully from SBI."
7,Customer 7,9259916676,"Greetings, Your SIP of 01/10/2024 for Rs.40843.72 has been processed successfully from HDFC Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 11/07/2024 for Rs.18099.38 has been processed successfully from HDFC Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 30/01/2025 for Rs.48460.73 has been processed successfully from IDFC First Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 15/10/2024 for Rs.20075.39 has been processed successfully from Axis Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 14/03/2025 for Rs.4829.26 has been processed successfully from IDFC First Bank."
7,Customer 7,9259916676,Spent Rs.3835.9 on IDFC First Bank Card XX2073 at AMAZON on 04/05/2025. Avl bal: Rs.2214.00
7,Customer 7,9259916676,Spent Rs.31968.01 on HDFC Bank Card XX9130 at AMAZON on 23/02/2025. Avl bal: Rs.8324.00
7,Customer 7,9259916676,Spent Rs.42363.72 on SBI Card XX3835 at AMAZON on 22/12/2024. Avl bal: Rs.4004.44
7,Customer 7,9259916676,"Greetings, Your SIP of 11/03/2025 for Rs.8482.01 has been processed successfully from ICICI Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 07/10/2024 for Rs.45942.92 has been processed successfully from Kotak Bank."
7,Customer 7,9259916676,EMI of Rs.7020.07 debited from A/C XX8093 on 23/08/2024. Next EMI on 23/08/2024. - IDFC First Bank
7,Customer 7,9259916676,"Greetings, Your SIP of 28/09/2024 for Rs.955.6 has been processed successfully from Yes Bank."
7,Customer 7,9259916676,"Greetings, Your SIP of 15/11/2024 for Rs.29647.11 has been processed successfully from ICICI Bank."
7,Customer 7,9259916676,EMI of Rs.2866.41 debited from A/C XX4441 on 16/11/2024. Next EMI on 16/11/2024. - Kotak Bank
8,Customer 8,9534250731,Spent Rs.35820.52 on SBI Card XX9898 at AMAZON on 27/08/2024. Avl bal: Rs.4170.04
8,Customer 8,9534250731,Spent Rs.45126.84 on IDFC First Bank Card XX3023 at AMAZON on 16/12/2024. Avl bal: Rs.7971.03
8,Customer 8,9534250731,EMI of Rs.19978.95 debited from A/C XX5838 on 19/10/2024. Next EMI on 19/10/2024. - IDFC First Bank
8,Customer 8,9534250731,"Greetings, Your SIP of 18/09/2024 for Rs.28936.59 has been processed successfully from IDFC First Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 31/01/2025 for Rs.12453.49 has been processed successfully from SBI."
8,Customer 8,9534250731,Spent Rs.27580.71 on Axis Bank Card XX9070 at AMAZON on 15/06/2024. Avl bal: Rs.2536.25
8,Customer 8,9534250731,"Greetings, Your SIP of 03/01/2025 for Rs.48975.93 has been processed successfully from Axis Bank."
8,Customer 8,9534250731,Spent Rs.34862.16 on Kotak Bank Card XX9355 at AMAZON on 16/07/2024. Avl bal: Rs.1335.66
8,Customer 8,9534250731,Spent Rs.38344.29 on HDFC Bank Card XX6497 at AMAZON on 22/01/2025. Avl bal: Rs.1850.06
8,Customer 8,9534250731,"Greetings, Your SIP of 19/04/2025 for Rs.14559.06 has been processed successfully from Yes Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 19/01/2025 for Rs.49969.42 has been processed successfully from IDFC First Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 09/07/2024 for Rs.660.35 has been processed successfully from IDFC First Bank."
8,Customer 8,9534250731,Spent Rs.45274.57 on IDFC First Bank Card XX9605 at AMAZON on 09/09/2024. Avl bal: Rs.3644.61
8,Customer 8,9534250731,Spent Rs.16727.06 on Kotak Bank Card XX5842 at AMAZON on 14/11/2024. Avl bal: Rs.3739.43
8,Customer 8,9534250731,Spent Rs.3917.71 on HDFC Bank Card XX6429 at AMAZON on 16/07/2024. Avl bal: Rs.7675.55
8,Customer 8,9534250731,EMI of Rs.5855.38 debited from A/C XX1309 on 05/03/2025. Next EMI on 05/03/2025. - Yes Bank
8,Customer 8,9534250731,Spent Rs.21966.72 on ICICI Bank Card XX4853 at AMAZON on 26/05/2024. Avl bal: Rs.9964.19
8,Customer 8,9534250731,"Greetings, Your SIP of 17/11/2024 for Rs.40536.49 has been processed successfully from IDFC First Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 27/06/2024 for Rs.19971.3 has been processed successfully from ICICI Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 16/04/2025 for Rs.34077.84 has been processed successfully from HDFC Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 14/06/2024 for Rs.46187.51 has been processed successfully from Yes Bank."
8,Customer 8,9534250731,"Greetings, Your SIP of 27/08/2024 for Rs.1921.09 has been processed successfully from HDFC Bank."
8,Customer 8,9534250731,EMI of Rs.21233.1 debited from A/C XX9675 on 25/02/2025. Next EMI on 25/02/2025. - IDFC First Bank
8,Customer 8,9534250731,"Greetings, Your SIP of 08/12/2024 for Rs.4196.5 has been processed successfully from Yes Bank."
9,Customer 9,9180743479,"Greetings, Your SIP of 15/04/2025 for Rs.36324.46 has been processed successfully from HDFC Bank."
9,Customer 9,9180743479,"Greetings, Your SIP of 30/05/2024 for Rs.7578.27 has been processed successfully from Kotak Bank."
9,Customer 9,9180743479,Spent Rs.17749.11 on IDFC First Bank Card XX8885 at AMAZON on 05/03/2025. Avl bal: Rs.4525.07
9,Customer 9,9180743479,Spent Rs.5478.38 on Kotak Bank Card XX5771 at AMAZON on 27/12/2024. Avl bal: Rs.1119.35
9,Customer 9,9180743479,"Greetings, Your SIP of 18/05/2024 for Rs.20637.37 has been processed successfully from HDFC Bank."
